sentence_id	sentence	sentence_domain	source
c37e505b80e2bd7e83b4feddb72b3d37952fbb69053b3ac7e811d5494f6d8719	"""Niechże pani drugi raz tego nie robi."""		https://pl.wikisource.org/wiki/Ludzie_bezdomni/Ca%C5%82o%C5%9B%C4%87
c37fdbd01f1149c2ad1ad44487bbd5854cc558b813a6c8012beb1fc7cf23d6b3	"""Ociążałe, mrukowate, senne istoty siedziały i leżały, gdzie się dało."""		https://pl.wikisource.org/wiki/Ludzie_bezdomni/Ca%C5%82o%C5%9B%C4%87
c382e723f09d89c7d285afce9accf4bdb16f8a19032a4cde335a17ea956248b2	"""Nie, to głupstwo."""		https://pl.wikisource.org/wiki/Lalka_(Prus)/ca%C5%82o%C5%9B%C4%87
c384b109855b36ac559bcd616fea23f17a02108e13a93eef907d285790ca9b89	"""Patrz, jaki ty jesteś."""		https://pl.wikisource.org/wiki/Kr%C3%B3l_Maciu%C5%9B_na_wyspie_bezludnej/ca%C5%82o%C5%9B%C4%87
c3a358c6314fb91cf7331b20143f061d5c9dd25d50fb58971d2560b40d046d1d	"""Ir wciąż mi niedomaga."""		https://pl.wikisource.org/wiki/Lalka_(Prus)/ca%C5%82o%C5%9B%C4%87
c3a64ec476d28f828051df22496199d9e2060594c6343a428d9504f4af9ba991	"""Impet, to grunt!..."""		https://pl.wikisource.org/wiki/Potop_(Sienkiewicz)/Tom_I/ca%C5%82o%C5%9B%C4%87
c3a66409d95beb26d21f3598eb62fcd94f7058fe4e966cb5842c891542a9dc86	"""Oto przybywam, abym was przeprawił  W ciemności wieczne, w lody i płomienie!"""		https://pl.wikisource.org/wiki/Boska_Komedia_(Stanis%C5%82awski)/ca%C5%82o%C5%9B%C4%87
c3a884908bd5dca17fefd06abbd977b79984d9c04879382777ad3614807212f8	"""Młode są mniejsze, bywają i jeszcze wyższe."""		https://pl.wikisource.org/wiki/Kr%C3%B3l_Maciu%C5%9B_na_wyspie_bezludnej/ca%C5%82o%C5%9B%C4%87
c3b4ca8a897d912759ee2f7aff61cb711e80e65b9d0945459112987a283331dc	"""Była to figura rozlana, o żydowskich rysach i ruchach."""		https://pl.wikisource.org/wiki/Ludzie_bezdomni/Ca%C5%82o%C5%9B%C4%87
c3b8ff7a9914637f4ce5aeae2379bb9ca8ba72c7594fa12f5a9f6100cf1e2841	"""Wyszli na ganek."""		https://pl.wikisource.org/wiki/Potop_(Sienkiewicz)/Tom_I/ca%C5%82o%C5%9B%C4%87
c3bf1a22e8a1a46837033e10f70c93cd54b27cecb1cddf21f4307310838ea34b	Po co wam wolność jeśli macie telewizję za darmo?		I have created these sentences myself and to the extent possible under law, I have dedicated all copyright and related and neighboring rights to these sentences to the public domain worldwide, using the the CC0 Public Domain Dedication (https://creativecommons.org/publicdomain/zero/1.0/).
c3c02b595872c181b2a539c59c9d824b36c0aef672d0678acab920906a76a4a4	"""Dawać panu mojej szarfy nie potrzebuję; pan sam wziął ją gwałtem."""		https://pl.wikisource.org/wiki/Lalka_(Prus)/ca%C5%82o%C5%9B%C4%87
c3ce6bde4ffdf33e7311579e6fb7c38844a6f724b59d0473d30c51695efb9264	"""Schodźcie się na pogrzeb ptaki nabożne."""		https://pl.wikisource.org/wiki/Ludzie_bezdomni/Ca%C5%82o%C5%9B%C4%87
c3d2ef58501489dc6fccb86094aded99d3be33f644b88c31f751fecca96cfd37	"""Był to dobry znajomy Wiktora."""		https://pl.wikisource.org/wiki/Ludzie_bezdomni/Ca%C5%82o%C5%9B%C4%87
c3d4db283aa5bac7417a872a2cda056a09221e4d138490bc69d23d54956cf0d4	Kilka akordów fortepianu dobiegło do nas.		https://pl.wikisource.org/wiki/Dama_kameliowa/VIII
c3d9054c581baf4957a281cd2508ab7b61f195fe427b2137d194b8402c10d831	"""Cztery... sześć... ze siedm, tak, siedm razy..."""		https://pl.wikisource.org/wiki/Lalka_(Prus)/ca%C5%82o%C5%9B%C4%87
c3dd6023af43a5d7ec6592985bea0169d4289467ba3f8f2a9ef85da2c78f402b	"""Nieszczęśliwa królowa zapomniała, że stoi pod cudownym jaworem."""		https://pl.wikisource.org/wiki/Ba%C5%9Bnie_(Grimm,_1940)/ca%C5%82o%C5%9B%C4%87
c3e947386e009fca57689abb52ef2eefe2b145e28dd490ad206d19f2c055270c	"""gdyby mu można dać kieliszek wódki!"""		https://pl.wikisource.org/wiki/Tylko_grajek/ca%C5%82o%C5%9B%C4%87
c3f1d114d5c094d6ba799bc7ea6a133c3fc77ab840b4d9b884c2421ed5c21048	"""Milczenie panowało w tłumach głębokie."""		https://pl.wikisource.org/wiki/Potop_(Sienkiewicz)/Tom_I/ca%C5%82o%C5%9B%C4%87
c3f49754d7f7471c461489d1714c4d1d523976e84fc6fdf34f6b899d3b9ff5fc	"""Przecie będziesz mnie waćpan odwiedzał?"""		https://pl.wikisource.org/wiki/Potop_(Sienkiewicz)/Tom_I/ca%C5%82o%C5%9B%C4%87
c3f4c9f83c7011642bfa0ec8f122db46e0e3efc5b03e54d3d241665dcac06a9d	"""Usiadły przy oknie, za którem zebrało się kilkoro obdartych dzieci."""		https://pl.wikisource.org/wiki/Lalka_(Prus)/ca%C5%82o%C5%9B%C4%87
c3f6106907f0b569ffde9cc2bb16ca84649f4e673a0319684c22071afa4a7aea	"""Stanąwszy tuż przy nim, mówię: Uf!"""		https://pl.wikisource.org/wiki/Ma%C5%82%C5%BCe%C5%84stwo_z_mi%C5%82o%C5%9Bci
c3f784a3eefdd57cdabac2185c1ad6e10b20bcf5a90488ab86801731d061d230	"""jakie zebrania w wielkim domu!"""		https://pl.wikisource.org/wiki/Ma%C5%82e_kobietki
c3fb937689646c767dcbc83a05da907d2149081e2250a7adda1d121a38410da1	"""Niech nam pożyczy trzy tysiące rubli i niech weźmie serwis i srebra."""		https://pl.wikisource.org/wiki/Lalka_(Prus)/ca%C5%82o%C5%9B%C4%87
c4000b09e8ee86be885a4b40972d4234d11e3f2beb561be4dc0dc9f7b5372c4c	"""Kto nie wierzy,  Niech się zmierzy."""		https://pl.wikisource.org/wiki/Ba%C5%9Bnie_(Grimm,_1940)/ca%C5%82o%C5%9B%C4%87
c40514b52add18b19a513a8e22582c99f83a2bbef6ae94ece93e95233560f5ad	"""Czy nie tak?..."""		https://pl.wikisource.org/wiki/Lalka_(Prus)/ca%C5%82o%C5%9B%C4%87
c409ae493c6fb71a5c4925fe13bfb73995dccd51e4806fbfecc712c2e9d043fb	"""Przejdzie żałoba, będzie weselisko!"""		https://pl.wikisource.org/wiki/Potop_(Sienkiewicz)/Tom_I/ca%C5%82o%C5%9B%C4%87
c40af0a01b493bab85b817efac009b666020c702ad3db114ff1bb32d28d6fb18	"""Doktór długo siedział w mieszkaniu, pełen myśli iście marcowych."""		https://pl.wikisource.org/wiki/Ludzie_bezdomni/Ca%C5%82o%C5%9B%C4%87
c422acc87db9ab585977d8e508f151ff66f8cff9aac8914a6e43c3187e32c99e	"""Po tem słowie niewinnem panna Joanna drgnęła i wstała ze swego miejsca."""		https://pl.wikisource.org/wiki/Ludzie_bezdomni/Ca%C5%82o%C5%9B%C4%87
c423598f2fe65696e9a9454f4e9fa678edd5f922c4085756e7b627c3c6665df6	"""Te miejsca odrażające wzdychają, gdy się przechodzi."""		https://pl.wikisource.org/wiki/Ludzie_bezdomni/Ca%C5%82o%C5%9B%C4%87
c425616820af4bed37dba6ede0531c9c8b7cfb8aa95e2bec3f7f21cdc2e4f667	"""przyjaciół, którym zapewnie chcesz pozostawić spadek po sobie."""		https://pl.wikisource.org/wiki/Benvenuto_Cellini_(1893)/Tom_III
c4299d1721282041ede11e01c54108e13b5aefe399f1cc62186087a93bf99692	"""Nos wprawdzie żydowski, ale za to spojrzenie arystokratyczne, całkowicie według wzorów sarmackich."""		https://pl.wikisource.org/wiki/Ludzie_bezdomni/Ca%C5%82o%C5%9B%C4%87
c429b8b5e44f04c4f6d4bd790ea38a8b5806bc2175ae569c59d4cf21a4c779ba	"""Na zamkowym podwórzu wzniesiono stos wysoki, na którym spłonąć miała oskarżona."""		https://pl.wikisource.org/wiki/Ba%C5%9Bnie_(Grimm,_1940)/ca%C5%82o%C5%9B%C4%87
c42bb142b286963ae4fb82b1312077be116f73d819fce6028308833456fa8c50	"""Co to było tam w breku?..."""		https://pl.wikisource.org/wiki/Lalka_(Prus)/ca%C5%82o%C5%9B%C4%87
c42deacccec23cf33fcdd6050d8f5993c82a7115b14d56bbee6a550df5d083b2	"""Doktór bez wahania wyjął rubla papierowego, położył go na stole i rozprostował palcami."""		https://pl.wikisource.org/wiki/Ludzie_bezdomni/Ca%C5%82o%C5%9B%C4%87
c43cc8452070a4b5ca1180ffa9493d80a8e828ccee48313954b83d42dd9fad03	"""Kładki, na których spotykają się ludzie różnych światów."""		https://pl.wikisource.org/wiki/Lalka_(Prus)/ca%C5%82o%C5%9B%C4%87
c43f2a9dfbe9a850bdae56c4f8d439a19341b6069dbd62cb23a990a53de48297	"""Każda ma w ręku bukiet z róż."""		https://pl.wikisource.org/wiki/Lalka_(Prus)/ca%C5%82o%C5%9B%C4%87
c44287e8c9d4f63b2f91ad652488621c85b55ff521533bd8faf7a8e6500550e8	"""Poprzedniego dnia Judym otrzymał kartkę od Joasi z zawiadomieniem o jej przyjeździe."""		https://pl.wikisource.org/wiki/Ludzie_bezdomni/Ca%C5%82o%C5%9B%C4%87
c446afc482d73066e0a8483ab172c81dd21f8d20e85eb7e110cf1b5cd338b27d	"""Ale też miał on krzyż Pański z babą!"""		https://pl.wikisource.org/wiki/Lalka_(Prus)/ca%C5%82o%C5%9B%C4%87
c450df1c56edd6acf1de10b8698c05c082f70990646dfcf9fa851a497f4f1464	"""Jeśli nie przybędzie, cały dwór po wieczerzy poniesie karę deptania brzucha."""		https://pl.wikisource.org/wiki/Czerwony_Kapturek_i_inne_bajki/ca%C5%82o%C5%9B%C4%87
c45392ea361d73814a3db28261d4538e96a925526929f82508c2419539040360	"""Fraszka przy nim kiejdański!"""		https://pl.wikisource.org/wiki/Potop_(Sienkiewicz)/Tom_I/ca%C5%82o%C5%9B%C4%87
c45da5deefca642d1602975673983c95f478b6c5f4527d148cf4037ee90c75c1	"""Ty może przelecisz kiedyś nad grobem mego ojca!"""		https://pl.wikisource.org/wiki/Tylko_grajek/ca%C5%82o%C5%9B%C4%87
c45ff2611169524732f3ca9e48eb4979bc53e2837ab98d2d0dcdafa0010369b1	"""Gdyby to zrobił kto inny, nie miałbym nic przeciw temu, ale Wokulski!.."""		https://pl.wikisource.org/wiki/Lalka_(Prus)/ca%C5%82o%C5%9B%C4%87
c46f8b03f688cb6f04edce906483cb7db3c6ff053c9b7d4e96f7183252c2828d	"""Jest to tajemnica, z którą przed nikim się nie zwierzał."""		https://pl.wikisource.org/wiki/Lalka_(Prus)/ca%C5%82o%C5%9B%C4%87
c476f0daeb31ef7e0281820be1ece6a0705015a9379724c8036270d87f2ca27a	"""Serce jej drżało i wzrok wewnętrzny wlepiał się w to cudne skupienie rzeczy."""		https://pl.wikisource.org/wiki/Ludzie_bezdomni/Ca%C5%82o%C5%9B%C4%87
c4846cc6e00b18f58b96cc1bacf8d241f88dd11032f7d96bcfd713ea975d80b0	"""No, ale siadajmy moi państwo."""		https://pl.wikisource.org/wiki/Lalka_(Prus)/ca%C5%82o%C5%9B%C4%87
c484df1768c11deaf13611e9b95fb3d129e7898799932301e67b50ef522b561b	"""Zaraz przedstawię pana... Pan Wokulski!..."""		https://pl.wikisource.org/wiki/Lalka_(Prus)/ca%C5%82o%C5%9B%C4%87
c4881a953e022915ab48c3875661b221e5fb34f671d5d99cb45f22d2b6fa8cd4	"""Nic mię nie obchodzi, co się dziać będzie z moją osobą."""		https://pl.wikisource.org/wiki/Ludzie_bezdomni/Ca%C5%82o%C5%9B%C4%87
c48b4a9bed7a531821b923a47a12716327d1a557ac8c316756a91f969771a096	"""Ach, jakże jestem znużony!"""		https://pl.wikisource.org/wiki/Ba%C5%9Bnie_(Grimm,_1940)/ca%C5%82o%C5%9B%C4%87
c48ded95c3a1a0014276f49da03f8640d2bb4e47ac40e1e63431599e6c2a764c	"""Widzieli białe pola, szkliste od lodu, w blasku zorzy polarnej."""		https://pl.wikisource.org/wiki/Ludzie_bezdomni/Ca%C5%82o%C5%9B%C4%87
c48f9979622b16416716bc9223ddee66daa4f09b1f457f4508096c564176799e	"""Ach, panie Ignacy, te łzy... Zupełnie straciłem głowę, zupełnie..."""		https://pl.wikisource.org/wiki/Lalka_(Prus)/ca%C5%82o%C5%9B%C4%87
c496d83dab50a7ef120b6bbddc3a20ed7b6873dab1515c300fa74cd270f01031	"""Zdawało mu się, że go na wstępie oblano zimną wodą."""		https://pl.wikisource.org/wiki/Lalka_(Prus)/ca%C5%82o%C5%9B%C4%87
c4983d6afb185afa9a7b79f347f3d8abea6c087d17c2b64e59ca515f704e6431	"""Do widzenia, kuzynie."""		https://pl.wikisource.org/wiki/Lalka_(Prus)/ca%C5%82o%C5%9B%C4%87
c49cf01d5324088a7f000be8aad36364dfae4ca89c5b653ad85adf9378f4fa4e	"""Mówiąc to, zdławionym głosem, patrzyła z trwogą na ojca; obawiała się jakiegoś wybuchu."""		https://pl.wikisource.org/wiki/Lalka_(Prus)/ca%C5%82o%C5%9B%C4%87
c4a231365a0cf97fa7f115608b2565226195f8cb0da3ff6a4b7e90e9af02860b	"""Musiałam się bronić."""		https://pl.wikisource.org/wiki/Ludzie_bezdomni/Ca%C5%82o%C5%9B%C4%87
c4b64b88eababe9f2c5308a371f57092983e08e9d120f244a84a093f69ce5154	"""Wtem nadbiegł Ranicki, z twarzą już pocętkowaną plamami, bo już burdę poczuł."""		https://pl.wikisource.org/wiki/Potop_(Sienkiewicz)/Tom_I/ca%C5%82o%C5%9B%C4%87
c4b8372238e17f8622cfb942ebdc1fd36b4224b105c2146a4cf6625379f18443	"""Wokulski rzucił się na krześle; przez chwilę obaj milczeli."""		https://pl.wikisource.org/wiki/Lalka_(Prus)/ca%C5%82o%C5%9B%C4%87
c4b9c79405763a3b6e89be82e400414fd47036c42599f84f8fd9f58f17261ebc	"""Wokulski nic nie odpowiedział."""		https://pl.wikisource.org/wiki/Lalka_(Prus)/ca%C5%82o%C5%9B%C4%87
c4be5316c06ecd2e682d27295fb686d51deaeea2795539ac0e8876f9f2c35364	"""Siadają i jadą."""		https://pl.wikisource.org/wiki/Lalka_(Prus)/ca%C5%82o%C5%9B%C4%87
c4be553e14463a537a19da98cce57c8de64ddc0d4e56b804926082d14170ba29	"""Obiecałeś mu, że jedna z nas zostanie jego żoną i musimy słowa dotrzymać."""		https://pl.wikisource.org/wiki/Ba%C5%9Bnie_(Grimm,_1940)/ca%C5%82o%C5%9B%C4%87
c4dc32124c2ddabb0cc62889fb95b544a66ebc7a63b83f227ce57a8c209db576	"""Córka wskazała mu list leżący na biurku i złote pudełko."""		https://pl.wikisource.org/wiki/Lalka_(Prus)/ca%C5%82o%C5%9B%C4%87
c4ed977208ab0af94b8ab7e70e5eae3365390270ba4b2776829088cc7416df7c	"""Czy aby nie nudzę pana, panie Wokulski?"""		https://pl.wikisource.org/wiki/Lalka_(Prus)/ca%C5%82o%C5%9B%C4%87
c4f07d0aab8d7858a4a13f8ad88631d025be388a04ec45215d81382faa625616	"""Okrutnie się zmachasz."""		https://pl.wikisource.org/wiki/Potop_(Sienkiewicz)/Tom_I/ca%C5%82o%C5%9B%C4%87
c4f262d66f74cba87947f7623b738307f27d5c9f0e652b1d7ec7a06ead24b85d	"""Jedno mi się tylko nie podobało."""		https://pl.wikisource.org/wiki/Lalka_(Prus)/ca%C5%82o%C5%9B%C4%87
c4f9d8bc468aa6bb3444bfaec35d11452b48f1fe4eb3ec8d6fb3ed401d29aef1	"""Lampa elektryczna, przytwierdzona do stołu, zaczęła się słabo żarzyć."""		https://pl.wikisource.org/wiki/Ludzie_bezdomni/Ca%C5%82o%C5%9B%C4%87
c4fb7f7624219dd9ece1aa5d4ba68c49fec769f9fab0944593ff5d082b69c946	"""Otóż, po wizycie tego adwokata, tknęło mnie złe przeczucie."""		https://pl.wikisource.org/wiki/Lalka_(Prus)/ca%C5%82o%C5%9B%C4%87
c5007286c686d0ab0879b6391f9e95a138f75b512bab2105818a229b77e2f11d	"""Ognista wstęga zmieniała się w koło ogniste."""		https://pl.wikisource.org/wiki/Potop_(Sienkiewicz)/Tom_I/ca%C5%82o%C5%9B%C4%87
c50c8446ba232825223268d9c2e0ac85c84dcc2dabc262e48531e5739d5f4993	"""Rzecki stropił się na chwilę."""		https://pl.wikisource.org/wiki/Lalka_(Prus)/ca%C5%82o%C5%9B%C4%87
c50cd9324bca77d68c166da13a19cdc3f25e37be82b21fde358e8fd02d7df5fe	"""co się dzieje?"""		https://pl.wikisource.org/wiki/Potop_(Sienkiewicz)/Tom_I/ca%C5%82o%C5%9B%C4%87
c5106a0103fb773638f414b73d70a7a58dc2019307cab78d1d7be4a833ea3f0d	"""Dlatego cierpię i nic w sobie zmienić nie umiem."""		https://pl.wikisource.org/wiki/Ludzie_bezdomni/Ca%C5%82o%C5%9B%C4%87
c514418e81abc1156aa90240acf881c242b842fec8ed1242d7dbc7e66f792f2f	"""Dlaczegóż nic do mnie nie mówisz?"""		https://pl.wikisource.org/wiki/Tylko_grajek/ca%C5%82o%C5%9B%C4%87
c51b1efc9f974042c26cc0ee7cf0ecbb4a76a065d3ca16e74258f223fe91fdfc	"""Wyjąwszy krzywdy bliźniego, wolno każdemu czynić, co chce."""		https://pl.wikisource.org/wiki/Ludzie_bezdomni/Ca%C5%82o%C5%9B%C4%87
c51c4e8ef03d8855049162a009a33c5e207f367481aec6163fa33a34d545b38d	"""Wszystkie te figury pan Ignacy nakręcał i jednocześnie puszczał w ruch."""		https://pl.wikisource.org/wiki/Lalka_(Prus)/ca%C5%82o%C5%9B%C4%87
c51e47bfb57668ea4091d7c6eb4cb04303183b00405a5e90da5fd714f0ce2dd5	"""Zbyszkowi też żal było tej zbroi z całej duszy."""		https://pl.wikisource.org/wiki/Krzy%C5%BCacy/ca%C5%82o%C5%9B%C4%87
c51f8da6d63b6353b4bf354a96dcd0a32fdeb22986a1b4566ed76121faa9b0eb	"""I niechże mi teraz dowodzą, że na świecie jest coś niepotrzebnego?"""		https://pl.wikisource.org/wiki/Lalka_(Prus)/ca%C5%82o%C5%9B%C4%87
c52835ae558e2df1ff304ac459b0baed676fce151b26f090f503b7f3d72f3530	"""Dlaczego wasza ks. mość wątpiłeś o tem?"""		https://pl.wikisource.org/wiki/Potop_(Sienkiewicz)/Tom_I/ca%C5%82o%C5%9B%C4%87
c532b97b820d648fec72c7704ce4270bf445c69f4d08b2b6606a68120f97730d	"""Ale ty jeszcze wszystkiego nie rozumiesz!"""		https://pl.wikisource.org/wiki/Tylko_grajek/ca%C5%82o%C5%9B%C4%87
c534b6309042aecad845d479ff84e4e0b6452b543badcc2123bc9284720bf593	"""Twarz jej sposępniała."""		https://pl.wikisource.org/wiki/Ludzie_bezdomni/Ca%C5%82o%C5%9B%C4%87
c542ca2aeeda4b0fceab447e6f7e53d0efe7b739ad02eb686a2ca31e3cc47605	"""Chwilę milczeli, nie spoglądając na siebie."""		https://pl.wikisource.org/wiki/Lalka_(Prus)/ca%C5%82o%C5%9B%C4%87
c5509c79397ce5832f17a53ba60bd8dca12fe971d1ea459d8cec34301fcb973f	Na kogo pani tak patrzysz? Na Małgorzatę Gautier.		https://pl.wikisource.org/wiki/Dama_kameliowa/VIII
c5531c4637c139d5127e305b73998979da8713b33433084519fef9837f721e2c	"""Nigdy nie wyjdzie mi z pamięci ten sen nocy zimowej."""		https://pl.wikisource.org/wiki/Ludzie_bezdomni/Ca%C5%82o%C5%9B%C4%87
c55491d893045e6f3a26166026851c2cd9ded60c1de0b10e8e36f657a3e49c65	"""fartuch biednej kobiety jest twoim kosztownym, śmiertelnym całunem!"""		https://pl.wikisource.org/wiki/Tylko_grajek/ca%C5%82o%C5%9B%C4%87
c555e00965e7da8fd2dea8fbb169259dbe9ce404765699b668581f074f8131d3	"""Jak go księżna z Danuśką poproszą, to będzie pasował."""		https://pl.wikisource.org/wiki/Krzy%C5%BCacy/ca%C5%82o%C5%9B%C4%87
c5573733b5b3be04b44b58ef87038175d2be35f0df1d6aca8c05d0349206f277	"""żadnego kawałka dobrze nie umie, więc grywa zwykle piąte przez dziesiąte."""		https://pl.wikisource.org/wiki/Tylko_grajek/ca%C5%82o%C5%9B%C4%87
c55875f3e3c08aa85586d229200f7b41b04569441a506eb0d233d4fd16831e61	"""Dyrektor ze swej strony udobrucha Krzywosąda."""		https://pl.wikisource.org/wiki/Ludzie_bezdomni/Ca%C5%82o%C5%9B%C4%87
c55a7fbceb3418320f6b458c15dd60ed60f8c4f342d6b297f037d7815b24936c	"""Pnie osiczyny były jakieś żółtawe."""		https://pl.wikisource.org/wiki/Ludzie_bezdomni/Ca%C5%82o%C5%9B%C4%87
c55b64e980437253a97a00eec9a522e52f7e5ee37b47437fbae1191d236e4f99	Projekt wprawdzie wielki, ale ochotników mało.		I have created these sentences myself and to the extent possible under law, I have dedicated all copyright and related and neighboring rights to these sentences to the public domain worldwide, using the the CC0 Public Domain Dedication (https://creativecommons.org/publicdomain/zero/1.0/).
c55e95f1ae129353243e776d37c53233705a2bc29cb3fd116e6c58ef775b18d4	"""Wraz z nim powrócił chwilowy spokój w stronie laudańskiej."""		https://pl.wikisource.org/wiki/Potop_(Sienkiewicz)/Tom_I/ca%C5%82o%C5%9B%C4%87
c562c00046ac7086c215f70da6121d1e109afc092baab247635bac85fca656fb	Chętnie, uprzedzę mego przyjaciela. Dobrze.		https://pl.wikisource.org/wiki/Dama_kameliowa/VIII
c56b04984673e6ca2662620b79e4d2f0e7038a349e2eaf29747f5d61eb14aa5d	"""Po tamtej stronie rzeki wybiła gdzieś czystym dźwiękiem godzina dziesiąta."""		https://pl.wikisource.org/wiki/Ludzie_bezdomni/Ca%C5%82o%C5%9B%C4%87
c572f00364076c97aecb29840745bdf6f98ed824cdf82f2b76943e0fed28bf26	"""teraz dopiero będzie najlepsze!"""		https://pl.wikisource.org/wiki/Tylko_grajek/ca%C5%82o%C5%9B%C4%87
c5798c9e4a1fb963fb39ad07b74e695d768fda53cceaa5fdecc1fafc5693570e	"""Całe moje ciało trzęsło się aż do głębi serca."""		https://pl.wikisource.org/wiki/Ludzie_bezdomni/Ca%C5%82o%C5%9B%C4%87
c579e0e64edd179c5afcacc9263f49cb50ebce1f1f2e823371237c72b8b87f17	"""Niech rośnie, prawda?..."""		https://pl.wikisource.org/wiki/Lalka_(Prus)/ca%C5%82o%C5%9B%C4%87
c57fa2d3c86493ea27b7bb17789811a8dc36baf1527b7480ad543619cf5f1b3f	"""Widzisz, pamiętam nawet maść koni."""		https://pl.wikisource.org/wiki/Ma%C5%82%C5%BCe%C5%84stwo_z_mi%C5%82o%C5%9Bci
c5828ae7622e32c764263db914ce4a7e8c8e3c99feecbf1f32298f851aff41d7	"""Ale mnie kolegi żal."""		https://pl.wikisource.org/wiki/Ludzie_bezdomni/Ca%C5%82o%C5%9B%C4%87
c5836555bec5cba18a86c503dbdc7e0ee984c7941e69ed5dcca467c3b035d8f5	"""W piątej klasie byłam zaledwie, gdy mię ojciec odumarł."""		https://pl.wikisource.org/wiki/Ludzie_bezdomni/Ca%C5%82o%C5%9B%C4%87
c594a02af401f08527aff6fdda8a8e3d32b772023772306d1fd7481721780d97	"""Usiadł na ziemi, smutnie zwiesił głowę i myśli nad swoją dolą."""		https://pl.wikisource.org/wiki/Ba%C5%9Bnie_(Grimm,_1940)/ca%C5%82o%C5%9B%C4%87
c5a21f785123b4dbaa672ab1adf5fe7a9775b68b865a67004c381f13c3b51650	"""Jej nieokreślony niepokój wzrastał."""		https://pl.wikisource.org/wiki/Lalka_(Prus)/ca%C5%82o%C5%9B%C4%87
c5a290bae24ba4b430db83eb41fcfee52aa74c9be2edfc59cd0a1ed601ddd8d8	"""Więc to wyniesie dwa do trzech tysięcy?..."""		https://pl.wikisource.org/wiki/Lalka_(Prus)/ca%C5%82o%C5%9B%C4%87
c5a68e8c0548f9ffb98c14a7ad0c6f18029471cc6918440601b9bb2167acaa4b	"""panowie zające, może mi który ofiaruje swoją pieczeń na obiad?"""		https://pl.wikisource.org/wiki/Ba%C5%9Bnie_(Grimm,_1940)/ca%C5%82o%C5%9B%C4%87
c5a7edfe5a823dfac2f47bc5c3a64fbc848c75870373dafdfe9ff4fc44d980ef	"""Wyciągnięto ją natychmiast i kosz powrócił znowu."""		https://pl.wikisource.org/wiki/Ba%C5%9Bnie_(Grimm,_1940)/ca%C5%82o%C5%9B%C4%87
c5aa4561e24270b3e0ff0688fd7225202ed1bab730f5e95584821a05d6a41443	"""Panna Izabela jednak nie życzyła sobie nawet poufałej życzliwości."""		https://pl.wikisource.org/wiki/Lalka_(Prus)/ca%C5%82o%C5%9B%C4%87
c5ab6db3b52180d0d0cf43ea81c7cfc432ef70d369abc5a86efab3d264609935	"""Niewięcej od innych."""		https://pl.wikisource.org/wiki/Lalka_(Prus)/ca%C5%82o%C5%9B%C4%87
c5bafe8266eb821580d7db4030c581e8e11e6bb6da6a1dc0e2dc71434f119ec6	"""Bary u niego tak szerokie jak wał od krakowskiego dzwonu."""		https://pl.wikisource.org/wiki/Krzy%C5%BCacy/ca%C5%82o%C5%9B%C4%87
c5bb6d2c32f1685e4346d2c5989caa92260d7ee7046fb990b5ba723e19be4592	"""Słowa „Albo wszyscy, albo nikt!“ znowu przelatywały z ust do ust."""		https://pl.wikisource.org/wiki/Potop_(Sienkiewicz)/Tom_I/ca%C5%82o%C5%9B%C4%87
c5c6024f1ae6524910f4244d3574b3f780bca37038067481d2abcf919b4a0cc0	"""Kazał Maciuś wyjść wszystkim z kwatery, został sam na sam z młodym królem."""		https://pl.wikisource.org/wiki/Kr%C3%B3l_Maciu%C5%9B_na_wyspie_bezludnej/ca%C5%82o%C5%9B%C4%87
c5cac7e24872741984da8a5fcf8cc0fc28b8c13cd5c1a075f711e2c1a57b6a53	"""Rzekłem: o Mistrzu!"""		https://pl.wikisource.org/wiki/Boska_Komedia_(Stanis%C5%82awski)/ca%C5%82o%C5%9B%C4%87
c5cb872bf28f4baad210a884b9eb60c9b938d0c2597d96be0d5e77f5e9e15f7d	"""Podoficer poszedł wprawo, my za nim."""		https://pl.wikisource.org/wiki/Lalka_(Prus)/ca%C5%82o%C5%9B%C4%87
c5d3eb7681e80bfa55dd5d98eae9941e21f2cde50157595db176cc5ffc6d2490	"""Więc była tak niewdzięczną, że go opuściła?"""		https://pl.wikisource.org/wiki/Ba%C5%9Bnie_(Grimm,_1940)/ca%C5%82o%C5%9B%C4%87
c5da5529e6f00aa0a58ae9a1c7082393d7d5ab5638ff75a8c7f549f7e083bc40	"""Powrócili do króla rycerze i dworzanie i opowiedzieli wszystko."""		https://pl.wikisource.org/wiki/Ba%C5%9Bnie_(Grimm,_1940)/ca%C5%82o%C5%9B%C4%87
c5e0121fa701e2bcb01fb2c2bfc475c2527adaa7a72571b5c963f3640a898da2	"""Głowa mu pałała."""		https://pl.wikisource.org/wiki/Lalka_(Prus)/ca%C5%82o%C5%9B%C4%87
c5e11b27ec62a41720288091d836096650423beb68bf91e0215c663bafac4cdf	"""Zamiast tę warstwę... Cha cha..."""		https://pl.wikisource.org/wiki/Ludzie_bezdomni/Ca%C5%82o%C5%9B%C4%87
c5e15ff0c244554923bbe2a77983b8a461cc639a39234064b06dc3189ef7cc3c	"""Pani anielska sama przez chwilę miała łzy w oczach."""		https://pl.wikisource.org/wiki/Ludzie_bezdomni/Ca%C5%82o%C5%9B%C4%87
